Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
13;32;73;8.65697;7.8767510000000005;2749.44;3453.847;0.09905340412563501;0.25620017167132225;0.001085042953491211;0.00032591819763183594
13;64;74;7.62164;5.284948499999998;4726.784;6287.963;0.4421408269162894;0.33028355008394716;0.0011081695556640625;0.000415802001953125
13;96;75;6.91809;4.6496005;6706.176;9406.975;0.48788912079650704;0.4027330926000152;0.0010859966278076172;0.0003447532653808594
13;128;76;7.202859999999999;5.914690500000001;9218.048;12688.78;0.2177915311037828;0.37651485433792486;0.0012891292572021484;0.0003809928894042969
13;160;77;11.7245;8.866725500000003;11301.888;16133.069;0.32230325614568733;0.4274667206045575;0.0011219978332519531;0.0003654956817626953
14;8;78;11.3656;9.506479;1378.304;1405.578;0.19556357301162697;0.01978808738855875;0.0008203983306884766;0.0002703666687011719
14;16;79;9.281450000000001;7.961331;1701.888;1816.194;0.1658163691473198;0.0671642317238268;0.0008122920989990234;0.00034880638122558594
14;32;80;6.70662;6.278277999999999;2417.664;2729.1;0.06822603267966154;0.1288169075603558;0.0007936954498291016;0.00023174285888671875
14;64;81;6.473529999999999;6.0447955;4099.072;4766.978;0.0709262207464254;0.1629407826942293;0.0008065700531005859;0.00020647048950195312
14;96;82;8.33695;7.746804999999999;5986.304;6975.761;0.07617914740334908;0.1652867946566028;0.0008037090301513672;0.00020956993103027344
14;128;83;9.37869;8.3848115;8381.44;9343.935;0.11853319540934226;0.11483647201435554;0.0008552074432373047;0.026393890380859375
14;160;84;11.4873;10.383179;11322.368;11829.246;0.10633747140447047;0.04476784361716568;0.0007960796356201172;0.0003523826599121094
15;8;85;74.3318;72.78435;226.304;179.429;0.02126075179623088;0.2612453951145022;0.0006313323974609375;0.00021719932556152344
15;16;86;75.0543;73.312197;226.304;179.429;0.023762798978729238;0.2612453951145022;0.0004343986511230469;0.0001709461212158203
15;32;87;73.4069;71.91984699999999;226.304;179.429;0.02067653175068629;0.2612453951145022;0.0005619525909423828;0.00015616416931152344
15;64;88;71.616;70.117769;226.304;179.429;0.021367351262987277;0.2612453951145022;0.00040650367736816406;0.00023746490478515625
15;96;89;74.9252;73.19980500000001;226.304;179.429;0.023571032737040643;0.2612453951145022;0.0004487037658691406;0.0001366138458251953
15;128;90;68.8105;67.060151;226.304;179.429;0.026101178925171276;0.2612453951145022;0.0004017353057861328;0.00013208389282226562
15;160;91;73.4046;71.893607;226.304;179.429;0.02101707040516132;0.2612453951145022;0.0004341602325439453;0.00015544891357421875
16;8;92;4.688470000000001;3.575699;1959.936;2030.574;0.31120376743120715;0.03604097276645768;0.0013179779052734375;0.0005233287811279297
16;16;93;2.87656;2.6064285;3939.328;4157.666;0.10364047968321399;0.055425189270860376;0.0013358592987060547;0.00045990943908691406
16;32;94;3.24891;2.9129395;7614.464;7916.172;0.11533727356850343;0.039623012204142105;0.0012726783752441406;0.0005307197570800781
16;64;95;2.53101;1.9862104999999997;4575.232;5556.261;0.27429091730206867;0.21442169489984342;0.0014438629150390625;0.0005495548248291016
16;96;96;3.2244099999999998;2.8985340000000006;6730.752;8729.569;0.11242786870880228;0.2969678573805721;0.0013697147369384766;0.0005240440368652344
16;128;97;4.38579;4.062854000000001;10678.272;12041.778;0.07948501225985471;0.12768976103998853;0.0013852119445800781;0.00043010711669921875
16;160;98;4.821890000000001;4.077307;13550.592;15585.78;0.1826163690887146;0.15019181449784624;0.0013585090637207031;0.000484466552734375
17;8;99;106.701;105.01635799999998;15341.568;15340.054;0.016041710378110974;9.869587160515891e-05;0.0013012886047363281;0.0005085468292236328
17;16;100;72.17160000000001;83.1432005;25609.216;25630.426;0.15202102350509072;0.0008282174667120223;0.0012676715850830078;0.0004980564117431641
17;32;101;47.586800000000004;58.427052999999994;36158.464;36556.275;0.22779957887481372;0.011001877734629462;0.0012543201446533203;0.0005490779876708984
17;64;102;34.3559;38.917738;45862.912;46695.463;0.1327817929380397;0.018153033980921274;0.0012946128845214844;0.00043129920959472656
17;96;103;33.0478;34.413999;51748.864;52752.358;0.04134008920412224;0.019391614084514064;0.001283884048461914;0.00048804283142089844
17;128;104;36.8939;45.516676000000004;56451.072;57668.14;0.23371820273812216;0.02155969686456971;0.0012836456298828125;0.0004532337188720703
17;160;105;44.653;46.728210999999995;61206.528;62248.547;0.046474167469150895;0.01702463828694878;0.0012633800506591797;0.0005419254302978516
18;8;106;89.3023;83.4854295;22435.84;24393.298;0.06967527788786199;0.08724692278069379;0.0020987987518310547;0.0006728172302246094
18;16;107;46.6372;47.83087899999998;22571.008;25317.16;0.025594997126756835;0.12166722904001448;0.0019426345825195312;0.0005333423614501953
18;32;108;29.7672;29.0934775;23708.672;27354.831;0.023157166412987262;0.15379009840787372;0.0019044876098632812;0.0005664825439453125
18;64;109;24.813;23.792854999999996;26779.648;31901.299;0.04287610713384349;0.1912516176463559;0.001898050308227539;0.0005316734313964844
18;96;110;24.6986;25.5995685;27802.624;36752.554;0.03647852509858862;0.3219095435020809;0.0019230842590332031;0.0005862712860107422
18;128;111;42.7542;56.4539925;42009.6;56688.544;0.32043150146652266;0.34941879951249244;0.0018668174743652344;0.0005779266357421875
18;160;112;39.662;43.67531749999999;46539.776;62029.54;0.10118797589632367;0.33282850351492876;0.0018839836120605469;0.0005657672882080078
19;8;113;36.170199999999994;33.782185;911.36;933.076;0.07068858926679855;0.02382812500000009;0.0008211135864257812;0.0003006458282470703
19;16;114;19.8918;18.416718;1243.136;1351.071;0.08009472697578346;0.0868247721890445;0.0008568763732910156;0.00021147727966308594
19;32;115;15.312;14.7973405;2057.216;2278.155;0.03478054046265955;0.10739708421478356;0.0007829666137695312;0.00020599365234375
19;64;116;13.8376;11.9851495;4067.328;4345.379;0.15456215210331758;0.06836207947822248;0.0007772445678710938;0.00020074844360351562
19;96;117;12.8922;11.896004999999999;6083.584;6579.568;0.08374197892485769;0.08152825702743649;0.0007774829864501953;0.00020051002502441406
19;128;118;14.5314;13.544925500000002;9583.616;8977.315;0.07282982102780844;0.06753700855990896;0.0008060932159423828;0.0001990795135498047
19;160;119;17.2318;16.4400905;12306.432;11490.602;0.048157247066249464;0.07099976137020492;0.0007741451263427734;0.00019550323486328125
20;8;120;28.1264;29.305367;9208.832;9329.445;0.04191674014449065;0.013097535061992627;0.0017654895782470703;0.0006570816040039062
20;16;121;15.7675;16.437516999999996;9899.008;10264.445;0.04249354685270301;0.03691652739345197;0.001752614974975586;0.0006453990936279297
20;32;122;10.6614;8.572053;10376.192;10959.173;0.24373939358517727;0.056184484635596554;0.0014619827270507812;0.0005333423614501953
