Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
8;96;35;3.2391300000000003;164.5295379257212;4183.04;6562.8373125;49.794360808526115;0.5689157436935817;0.003047466278076172;0.0013051033020019531
10;8;36;3.16085;15.067004858994318;968.704;3861.7935;3.76675731496095;2.986556781018763;0.004873037338256836;0.002381563186645508
10;16;37;2.95153;7.5592250536422725;1865.728;5447.0375;1.5611208605849414;1.9195239070218166;0.004893779754638672;0.002644777297973633
10;32;38;3.19331;20.04526058849096;3022.848;7540.77825;5.277267345948549;1.4945939226848322;0.004723072052001953;0.0024504661560058594
10;64;39;6.02306;20.18258399565482;4269.056;12486.2475;2.3508854296080095;1.92482635505367;0.004487514495849609;0.0024175643920898438
10;96;40;7.04203;20.31112582719409;6409.216;21753.364;1.8842714142362489;2.3940756560552803;0.004022121429443359;0.002337932586669922
11;8;41;22.1268;7.094531305562705;9732.096;31969.817;2.118852965332712;2.2849878381799766;0.007768869400024414;0.002842426300048828
11;16;42;15.556299999999998;5.070372121706605;17225.728;33864.194;2.0680785604280265;0.9659078559698608;0.007479667663574219;0.003358125686645508
11;32;43;10.976899999999999;3.9635318476557733;12731.392;38506.346;1.7694744036161274;2.0245197068788707;0.0073397159576416016;0.0029587745666503906
11;64;44;13.875;3.000938380803913;20127.744;47152.616;3.623553781961716;1.3426677127849005;0.006589651107788086;0.0030868053436279297
